@relation PulsarCandidates_2022-06-24T20:17:59.807064
@attribute Profile_mean numeric
@attribute Profile_stdev numeric
@attribute Profile_skewness numeric
@attribute Profile_kurtosis numeric
@attribute DM_mean numeric
@attribute DM_stdev numeric
@attribute DM_skewness numeric
@attribute DM_kurtosis numeric
@attribute class {0,1}
@data
124.222420815,64.5781036151,0.0791345975619,-0.749119610043,0.737925491333,0.178966335551,0.38655873206,0.238058038891,?%/data/testpfd/pfds/L147aapa_beam0.dat_5.31ms_Cand.pfd
109.563917946,67.3943213613,0.352850906511,-0.58820005067,0.64039604187,0.110119038242,0.375289767432,0.274709896362,?%/data/testpfd/pfds/L148aapa_beam0.dat_5.31ms_Cand.pfd
129.756519697,59.2026427584,-0.068908429522,-0.432151951258,0.54081741333,0.115190483398,0.534053539536,0.178098640057,?%/data/testpfd/pfds/L149aapa_beam0.dat_5.31ms_Cand.pfd
128.180900441,60.5818133883,0.151085857576,-0.827984387336,0.716109161377,0.150042043198,0.206099600978,-0.628940066779,?%/data/testpfd/pfds/L14aapa_beam0.dat_5.31ms_Cand.pfd
100.071190692,52.2001153232,0.575333021741,0.872549071437,0.61685256958,0.11653956006,0.69984282918,-0.236878281361,?%/data/testpfd/pfds/L150aapa_beam0.dat_5.31ms_Cand.pfd
122.147373438,49.9337159385,-0.0175747155463,0.0808502699539,0.603709945679,0.104695174662,-0.277012205967,-0.0627882751607,?%/data/testpfd/pfds/L151aapa_beam0.dat_5.31ms_Cand.pfd
119.281812753,66.7556335651,0.179393390446,-0.902124790605,0.687994232178,0.175111285656,0.0326114418397,-1.01355432752,?%/data/testpfd/pfds/L152aapa_beam0.dat_5.31ms_Cand.pfd
107.221658435,51.7809675706,0.434251602327,0.278995749709,0.60136631012,0.159399823518,0.404350586452,-0.261869522362,?%/data/testpfd/pfds/L153aapa_beam0.dat_5.31ms_Cand.pfd
114.364365468,59.80122384,0.563330202533,-0.174061637039,0.689556274414,0.204758435254,0.536281772851,-0.190205878847,?%/data/testpfd/pfds/L154aapa_beam0.dat_5.31ms_Cand.pfd
95.3028484977,59.2069847732,0.698248958059,0.471404915443,0.608213882446,0.163202863796,0.11682225428,-0.937359223577,?%/data/testpfd/pfds/L155aapa_beam0.dat_5.31ms_Cand.pfd
148.291511698,56.6398924498,-0.227698843392,-0.195153719763,0.629975128174,0.158203863448,0.476233326674,-0.373148658548,?%/data/testpfd/pfds/L156aapa_beam0.dat_5.31ms_Cand.pfd
123.842067706,62.0761165311,0.318320313539,-0.137782853793,0.578652496338,0.120613939243,0.35553179826,-0.119651252477,?%/data/testpfd/pfds/L157aapa_beam0.dat_5.31ms_Cand.pfd
124.848885013,57.898909233,0.105525129063,-0.607840593138,0.687258758545,0.169320202793,-0.0868094734958,-0.889845344299,?%/data/testpfd/pfds/L158aapa_beam0.dat_5.31ms_Cand.pfd
121.435859762,59.4369068406,0.417230901776,-0.409594023919,1.00753959656,0.245898107842,0.674759162951,-0.15433899315,?%/data/testpfd/pfds/L159aapa_beam0.dat_5.31ms_Cand.pfd
115.172916675,66.3278933742,0.388014819439,-0.93142845158,0.889644088745,0.279473709999,0.0732151033892,-1.09919117749,?%/data/testpfd/pfds/L15aapa_beam0.dat_5.31ms_Cand.pfd
125.466683639,46.0215900411,0.281310354078,1.03750140322,0.572580986023,0.0985175004458,0.272712958714,-0.528294650736,?%/data/testpfd/pfds/L160aapa_beam0.dat_5.31ms_Cand.pfd
107.94802059,65.5003725866,0.365911068303,-0.469146137268,0.625682182312,0.12312842679,0.199649955839,-0.484061695804,?%/data/testpfd/pfds/L161aapa_beam0.dat_5.31ms_Cand.pfd
108.117438315,62.8720088094,0.43917535058,-0.233187333582,0.752724456787,0.136953790536,0.386143218031,-0.402942935546,?%/data/testpfd/pfds/L162aapa_beam0.dat_5.31ms_Cand.pfd
108.878098971,60.9645246109,0.367394313545,-0.243020136047,0.725696716309,0.144984278649,0.364771072065,-0.71730047263,?%/data/testpfd/pfds/L163aapa_beam0.dat_5.31ms_Cand.pfd
108.524270264,55.238919268,0.289233239278,-0.130183544641,0.703863983154,0.161540640084,0.623782905963,0.108928130782,?%/data/testpfd/pfds/L164aapa_beam0.dat_5.31ms_Cand.pfd
107.62289555,65.0608973503,0.49999577957,-0.40327641836,0.725480194092,0.19372455676,0.311077232774,-0.760500429848,?%/data/testpfd/pfds/L165aapa_beam0.dat_5.31ms_Cand.pfd
139.982758931,62.1863138537,-0.434567208898,-0.396029901844,0.722605056763,0.161907546553,-0.231061185718,0.431266259732,?%/data/testpfd/pfds/L166aapa_beam0.dat_5.31ms_Cand.pfd
69.8865057151,73.5268092826,1.27012231533,0.310020411081,6.45307250977,5.4437381153,0.585909441377,-1.05526398057,?%/data/testpfd/pfds/L167aapa_beam0.dat_5.31ms_Cand.pfd
150.615158915,57.021210653,-0.291796364833,-0.276376279761,0.617184371948,0.137346042792,0.716215880222,0.872966523536,?%/data/testpfd/pfds/L16aapa_beam0.dat_5.31ms_Cand.pfd
110.614038547,65.3670136767,0.566208644131,-0.46442933344,0.825100860596,0.216048689617,0.702550124423,0.678322527517,?%/data/testpfd/pfds/L17aapa_beam0.dat_5.31ms_Cand.pfd
112.487826311,60.9129291796,0.00183968451122,-0.614918515021,0.755849304199,0.146357187622,0.537966723027,-0.520098475201,?%/data/testpfd/pfds/L18aapa_beam0.dat_5.31ms_Cand.pfd
128.393708644,68.4106940164,0.0636447984622,-1.04907991282,0.661977310181,0.128226602788,0.800312557599,0.938756456022,?%/data/testpfd/pfds/L19aapa_beam0.dat_5.31ms_Cand.pfd
148.503746282,63.8971547951,-0.286502901188,-0.499749207867,0.637891235352,0.122674505734,0.144555651849,-0.586339895441,?%/data/testpfd/pfds/L1aapa_beam0.dat_5.31ms_Cand.pfd
141.186563832,54.1644408877,-0.0673040413012,-0.185043323349,0.633096542358,0.116995718111,0.410918416468,0.510779983892,?%/data/testpfd/pfds/L20aapa_beam0.dat_5.31ms_Cand.pfd
125.520339212,51.467018978,0.233970073382,0.0543603767418,0.619074058533,0.114557144756,0.092194294853,-0.327317570784,?%/data/testpfd/pfds/L21aapa_beam0.dat_5.31ms_Cand.pfd
103.310471532,55.8388145798,0.353037192652,-0.0701794544559,0.681023483276,0.132595378448,-0.217300347038,-0.108052177846,?%/data/testpfd/pfds/L22aapa_beam0.dat_5.31ms_Cand.pfd
170.224310421,52.673343473,-0.648042835577,1.0521370382,0.67349822998,0.11323232186,0.449905389374,-0.346685549897,?%/data/testpfd/pfds/L23aapa_beam0.dat_5.31ms_Cand.pfd
169.754270441,54.9934407909,-0.576442357887,0.467738014409,0.644173202515,0.112219216372,0.244840475623,-0.582074193311,?%/data/testpfd/pfds/L24aapa_beam0.dat_5.31ms_Cand.pfd
153.389922289,58.5395639395,-0.744141957275,0.291887522105,0.619096908569,0.120208278945,0.363884587249,-0.552442251626,?%/data/testpfd/pfds/L25aapa_beam0.dat_5.31ms_Cand.pfd
100.124406372,65.3320290216,0.476861171129,-0.547712926872,0.530219421387,0.108436877334,0.283118141672,-0.19020482505,?%/data/testpfd/pfds/L26aapa_beam0.dat_5.31ms_Cand.pfd
105.345040913,64.1726283341,0.576561696387,-0.429679524803,0.668340301514,0.148406666013,0.148875778555,-0.297647063513,?%/data/testpfd/pfds/L27aapa_beam0.dat_5.31ms_Cand.pfd
134.042168405,63.9805093532,-0.237573983171,-0.704127168418,0.741851501465,0.194389358922,0.320502053679,-0.992198479886,?%/data/testpfd/pfds/L28aapa_beam0.dat_5.31ms_Cand.pfd
125.091197016,64.5571422549,0.0384546910679,-0.393795829824,0.662852706909,0.125914949239,0.393723411984,-0.201823227527,?%/data/testpfd/pfds/L29aapa_beam0.dat_5.31ms_Cand.pfd
118.277321415,55.6626020969,-0.129362608022,-0.127143946281,0.621580123901,0.113013230638,0.334018968289,-0.353170799947,?%/data/testpfd/pfds/L2aapa_beam0.dat_5.31ms_Cand.pfd
159.589932032,61.9005708403,-0.391314263133,-0.297632553459,0.752373046875,0.202141832622,0.588311096138,-0.473319422724,?%/data/testpfd/pfds/L30aapa_beam0.dat_5.31ms_Cand.pfd
90.2880318839,50.8897921274,0.820299188414,1.26455925361,0.75556854248,0.149788596273,-0.150785128138,-0.586538251658,?%/data/testpfd/pfds/L31aapa_beam0.dat_5.31ms_Cand.pfd
153.652650524,69.0889392837,-0.71038794204,-0.54195440634,0.674136505127,0.143183370956,0.20133857452,-0.0375308523224,?%/data/testpfd/pfds/L32aapa_beam0.dat_5.31ms_Cand.pfd
135.833785405,60.0619720307,-0.235678735472,-0.44050794372,0.820883636475,0.246391905353,-0.0671514804843,-1.2309830861,?%/data/testpfd/pfds/L33aapa_beam0.dat_5.31ms_Cand.pfd
106.343581901,51.1363131932,0.600666879431,1.05742830648,0.615474739075,0.102424671126,0.079289627768,-0.564710162721,?%/data/testpfd/pfds/L34aapa_beam0.dat_5.31ms_Cand.pfd
133.943003432,57.9604990809,-0.035550891029,-0.490655663855,0.775626831055,0.236776142276,0.785930586932,-0.141419131499,?%/data/testpfd/pfds/L35aapa_beam0.dat_5.31ms_Cand.pfd
125.813804984,56.057124631,-0.494736246073,-0.321156788378,0.595709533691,0.115687621403,0.457830257622,-0.0308995086608,?%/data/testpfd/pfds/L36aapa_beam0.dat_5.31ms_Cand.pfd
151.430812539,61.8933949446,-0.265412497231,-0.660241475693,0.601659049988,0.112602690347,0.745458371488,1.1424434084,?%/data/testpfd/pfds/L37aapa_beam0.dat_5.31ms_Cand.pfd
115.830394537,50.9326923742,0.432812110224,0.764501734697,0.647523880005,0.141218560357,0.6767714334,0.674428925978,?%/data/testpfd/pfds/L38aapa_beam0.dat_5.31ms_Cand.pfd
125.980419005,53.3932541346,0.330130929504,-0.073554765932,0.743182601929,0.196953306822,0.426813120082,-0.693494140278,?%/data/testpfd/pfds/L39aapa_beam0.dat_5.31ms_Cand.pfd
109.740135089,51.848906909,0.196493374258,0.264739995375,0.667815704346,0.137517589831,0.290689616407,-0.111521671983,?%/data/testpfd/pfds/L3aapa_beam0.dat_5.31ms_Cand.pfd
136.689753095,61.7326204157,-0.23867468379,-0.538513616344,0.700092391968,0.122131332405,0.0790198256759,-0.762371880305,?%/data/testpfd/pfds/L40aapa_beam0.dat_5.31ms_Cand.pfd
107.535731235,69.1141652766,0.468136095309,-0.809806715216,0.645832595825,0.133307233382,-0.219168587696,-0.516868939399,?%/data/testpfd/pfds/L41aapa_beam0.dat_5.31ms_Cand.pfd
134.31867514,68.1965636887,-0.441523641502,-0.780696637829,0.759610748291,0.24581815274,0.0489223395572,-0.914216570848,?%/data/testpfd/pfds/L42aapa_beam0.dat_5.31ms_Cand.pfd
101.49063884,56.3322488399,0.415342328786,0.256488672158,0.624775657654,0.162525681154,0.636747071783,0.0233738780013,?%/data/testpfd/pfds/L43aapa_beam0.dat_5.31ms_Cand.pfd
